ID_Transactions;Date mutation;Valeur fonciere;ID_Bien;ID_Emplacement
14618;43949;291200;14618;14618
14619;43931;345870;14619;14619
14620;43948;166185;14620;14620
14621;43956;145000;14621;14621
14622;43945;84400;14622;14622
14623;43951;309000;14623;14623
14624;43944;100000;14624;14624
14625;43962;81930;14625;14625
14626;43941;229000;14626;14626
14627;43962;1025050;14627;14627
14628;43951;140000;14628;14628
14629;43943;420000;14629;14629
14630;43950;159000;14630;14630
14631;43963;235000;14631;14631
14632;43964;125000;14632;14632
14633;43948;257000;14633;14633
14634;43937;149000;14634;14634
14635;43955;215000;14635;14635
14636;43951;167500;14636;14636
14637;43945;333550;14637;14637
14638;43966;249300;14638;14638
14639;43902;191000;14639;14639
14640;43951;354720;14640;14640
14641;43963;531000;14641;14641
14642;43965;337000;14642;14642
14643;43965;372000;14643;14643
14644;43962;115000;14644;14644
14645;43965;73732;14645;14645
14646;43950;286000;14646;14646
14647;43945;716000;14647;14647
14648;43966;187000;14648;14648
14649;43965;180000;14649;14649
14650;43955;268000;14650;14650
14651;43964;65500;14651;14651
14652;43970;615000;14652;14652
14653;43963;141000;14653;14653
14654;43966;547100;14654;14654
14655;43965;160000;14655;14655
14656;43966;488000;14656;14656
14657;43948;319000;14657;14657
14658;43964;162000;14658;14658
14659;43971;204500;14659;14659
14660;43958;231820;14660;14660
14661;43949;388050;14661;14661
14662;43964;170000;14662;14662
14663;43964;222500;14663;14663
14664;43969;133120;14664;14664
14665;43958;250800;14665;14665
14666;43963;385000;14666;14666
14667;43969;138420;14667;14667
14668;43969;702000;14668;14668
14669;43971;342650;14669;14669
14670;43966;62000;14670;14670
14671;43970;167500;14671;14671
14672;43976;309100;14672;14672
14673;43958;318650;14673;14673
14674;43963;226750;14674;14674
14675;43906;473000;14675;14675
14676;43973;245100;14676;14676
14677;43963;231500;14677;14677
14678;43966;1320000;14678;14678
14679;43970;214350;14679;14679
14680;43970;355000;14680;14680
14681;43966;254000;14681;14681
14682;43964;444000;14682;14682
14683;43970;267100;14683;14683
14684;43965;453000;14684;14684
14685;43971;139000;14685;14685
14686;43971;262500;14686;14686
14687;43977;148500;14687;14687
14688;43973;519000;14688;14688
14689;43971;75750;14689;14689
14690;43977;148000;14690;14690
14691;43979;257000;14691;14691
14692;43976;330000;14692;14692
14693;43977;149000;14693;14693
14694;43976;320850;14694;14694
14695;43962;429430;14695;14695
14696;43965;240450;14696;14696
14697;43977;165000;14697;14697
14698;43976;370000;14698;14698
14699;43981;620225;14699;14699
14700;43984;450000;14700;14700
14701;43965;82000;14701;14701
14702;43970;200220;14702;14702
14703;43971;491000;14703;14703
14704;43969;110000;14704;14704
14705;43966;315000;14705;14705
14706;43987;395000;14706;14706
14707;43984;226000;14707;14707
14708;43980;160500;14708;14708
14709;43987;412900;14709;14709
14710;43978;239800;14710;14710
14711;43987;206000;14711;14711
14712;43978;395420;14712;14712
14713;43964;122500;14713;14713
14714;43971;345000;14714;14714
14715;43976;204000;14715;14715
14716;43963;161000;14716;14716
14717;43964;192500;14717;14717
14718;43980;170100;14718;14718
14719;43973;221000;14719;14719
14720;43966;361400;14720;14720
14721;43987;274200;14721;14721
14722;43973;577265;14722;14722
14723;43979;240000;14723;14723
14724;43978;179000;14724;14724
14725;43964;542000;14725;14725
14726;43977;417000;14726;14726
14727;43985;346000;14727;14727
14728;43980;830000;14728;14728
14729;43979;305600;14729;14729
14730;43987;487500;14730;14730
14731;43976;690000;14731;14731
14732;43966;183800;14732;14732
14733;43969;199280;14733;14733
14734;43991;544500;14734;14734
14735;43977;351000;14735;14735
14736;43976;261000;14736;14736
14737;43969;128000;14737;14737
14738;43987;130000;14738;14738
14739;43979;420000;14739;14739
14740;43980;169000;14740;14740
14741;43987;182351;14741;14741
14742;43994;285550;14742;14742
14743;43976;340000;14743;14743
14744;43997;75000;14744;14744
14745;43985;429000;14745;14745
14746;43990;342500;14746;14746
14747;43970;122500;14747;14747
14748;43969;324700;14748;14748
14749;43990;147000;14749;14749
14750;43992;371500;14750;14750
14751;43971;188000;14751;14751
14752;43992;259000;14752;14752
14753;43986;189900;14753;14753
14754;43980;194000;14754;14754
14755;43991;295000;14755;14755
14756;43976;307660;14756;14756
14757;43980;231000;14757;14757
14758;43992;277500;14758;14758
14759;44001;350000;14759;14759
14760;43979;242000;14760;14760
14761;43984;232000;14761;14761
14762;43980;351900;14762;14762
14763;43978;490000;14763;14763
14764;43991;373300;14764;14764
14765;43979;147500;14765;14765
14766;43977;203180;14766;14766
14767;43986;295000;14767;14767
14768;43977;350000;14768;14768
14769;43986;306000;14769;14769
14770;43993;295900;14770;14770
14771;43984;238900;14771;14771
14772;43986;65000;14772;14772
14773;43993;330200;14773;14773
14774;43971;287500;14774;14774
14775;43999;125000;14775;14775
14776;44007;210000;14776;14776
14777;44000;77979;14777;14777
14778;43997;64670;14778;14778
14779;43991;105000;14779;14779
14780;43994;272000;14780;14780
14781;44006;985800;14781;14781
14782;43992;117000;14782;14782
14783;43985;255000;14783;14783
14784;43986;485325;14784;14784
14785;43993;185000;14785;14785
14786;44001;137500;14786;14786
14787;44001;299500;14787;14787
14788;44005;241800;14788;14788
14789;43984;140000;14789;14789
14790;43997;642400;14790;14790
14791;43992;115480;14791;14791
14792;43990;325975;14792;14792
14793;44008;412920;14793;14793
14794;43991;350000;14794;14794
14795;43987;346500;14795;14795
14796;43997;617200;14796;14796
14797;43986;255000;14797;14797
14798;44006;80000;14798;14798
14799;44007;115296;14799;14799
14800;43987;210000;14800;14800
14801;44001;332000;14801;14801
14802;43994;110000;14802;14802
14803;44005;293500;14803;14803
14804;44008;395400;14804;14804
14805;44011;375000;14805;14805
14806;44005;180000;14806;14806
14807;44008;190000;14807;14807
14808;44012;220000;14808;14808
14809;43843;132195;14809;14809
14810;43845;239600;14810;14810
14811;43850;220500;14811;14811
14812;43852;234490;14812;14812
14813;43857;96000;14813;14813
14814;43854;161410;14814;14814
14815;43846;400000;14815;14815
14816;43864;95000;14816;14816
14817;43864;196250;14817;14817
14818;43861;198000;14818;14818
14819;43860;158000;14819;14819
14820;43840;273000;14820;14820
14821;43850;100000;14821;14821
14822;43858;192500;14822;14822
14823;43852;109000;14823;14823
14824;43861;317500;14824;14824
14825;43858;183700;14825;14825
14826;43854;115000;14826;14826
14827;43865;117500;14827;14827
14828;43846;244000;14828;14828
14829;43861;138400;14829;14829
14830;43859;199000;14830;14830
14831;43866;175000;14831;14831
14832;43854;62791;14832;14832
14833;43851;253994;14833;14833
14834;43858;78000;14834;14834
14835;43871;207000;14835;14835
14836;43858;203300;14836;14836
14837;43860;143000;14837;14837
14838;43857;131500;14838;14838
14839;43866;244800;14839;14839
14840;43895;149000;14840;14840
14841;43887;154500;14841;14841
14842;43882;133000;14842;14842
14843;43875;370780;14843;14843
14844;43872;143000;14844;14844
14845;43880;98000;14845;14845
14846;43881;299810;14846;14846
14847;43899;621300;14847;14847
14848;43887;216000;14848;14848
14849;43901;172300;14849;14849
14850;43885;99000;14850;14850
14851;43894;214700;14851;14851
14852;43899;178000;14852;14852
14853;43894;113000;14853;14853
14854;43879;237000;14854;14854
14855;43887;177500;14855;14855
14856;43907;218500;14856;14856
14857;43901;165000;14857;14857
14858;43895;216200;14858;14858
14859;43888;213170;14859;14859
14860;43903;74700;14860;14860
14861;43913;163230;14861;14861
14862;43895;270550;14862;14862
14863;43899;310000;14863;14863
14864;43907;94100;14864;14864
14865;43913;201029;14865;14865
14866;43903;253000;14866;14866
14867;43910;288200;14867;14867
14868;43921;109000;14868;14868
14869;43924;220450;14869;14869
14870;43922;62400;14870;14870
14871;43896;264400;14871;14871
14872;43916;153000;14872;14872
14873;43901;114000;14873;14873
14874;43903;162000;14874;14874
14875;43900;374200;14875;14875
14876;43887;152200;14876;14876
14877;43917;63577;14877;14877
14878;43915;240540;14878;14878
14879;43924;125000;14879;14879
14880;43906;432870;14880;14880
14881;43906;190000;14881;14881
14882;43903;174000;14882;14882
14883;43906;180000;14883;14883
14884;43914;190000;14884;14884
14885;43931;70000;14885;14885
14886;43931;329900;14886;14886
14887;43906;245500;14887;14887
14888;43923;296125;14888;14888
14889;43931;225450;14889;14889
14890;43914;89900;14890;14890
14891;43922;64400;14891;14891
14892;43924;192500;14892;14892
14893;43917;65280;14893;14893
14894;43920;215000;14894;14894
14895;43929;135000;14895;14895
14896;43945;259000;14896;14896
14897;43938;67000;14897;14897
14898;43917;268000;14898;14898
14899;43929;128000;14899;14899
14900;43943;124000;14900;14900
14901;43936;199850;14901;14901
14902;43941;205760;14902;14902
14903;43951;308525;14903;14903
14904;43945;195000;14904;14904
14905;43951;285000;14905;14905
14906;43950;114000;14906;14906
14907;43957;270917;14907;14907
14908;43950;132800;14908;14908
14909;43941;146600;14909;14909
14910;43938;137000;14910;14910
14911;43951;193600;14911;14911
14912;43963;167700;14912;14912
14913;43950;209410;14913;14913
14914;43936;261532;14914;14914
14915;43949;96000;14915;14915
14916;43957;62500;14916;14916
14917;43945;286200;14917;14917
14918;43938;95000;14918;14918
14919;43945;109000;14919;14919
14920;43966;184115;14920;14920
14921;43950;242000;14921;14921
14922;43966;510000;14922;14922
14923;43965;208200;14923;14923
14924;43962;106000;14924;14924
14925;43965;130600;14925;14925
14926;43944;95000;14926;14926
14927;43944;115000;14927;14927
14928;43966;245000;14928;14928
14929;43957;177200;14929;14929
14930;43969;238400;14930;14930
14931;43970;229655;14931;14931
14932;43969;468500;14932;14932
14933;43970;210000;14933;14933
14934;43976;216400;14934;14934
14935;43957;180500;14935;14935
14936;43950;100000;14936;14936
14937;43964;201510;14937;14937
14938;43964;179900;14938;14938
14939;43963;163000;14939;14939
14940;43969;164850;14940;14940
14941;43964;325215;14941;14941
14942;43971;360500;14942;14942
14943;43951;273000;14943;14943
14944;43971;365200;14944;14944
14945;43970;190500;14945;14945
14946;43969;177300;14946;14946
14947;43969;165000;14947;14947
14948;43969;449780;14948;14948
14949;43971;211200;14949;14949
14950;43969;269000;14950;14950
14951;43977;130100;14951;14951
14952;43979;97100;14952;14952
14953;43969;213900;14953;14953
14954;43971;214620;14954;14954
14955;43979;435431;14955;14955
14956;43964;184370;14956;14956
14957;43980;175000;14957;14957
14958;43957;116900;14958;14958
14959;43973;325020;14959;14959
14960;43978;217500;14960;14960
14961;43980;180000;14961;14961
14962;43969;143400;14962;14962
14963;43964;108000;14963;14963
14964;43979;192140;14964;14964
14965;43976;120150;14965;14965
14966;43958;160000;14966;14966
14967;43957;152000;14967;14967
14968;43966;134000;14968;14968
14969;43966;136000;14969;14969
14970;43978;151500;14970;14970
14971;43951;120000;14971;14971
14972;43970;142000;14972;14972
14973;43969;118500;14973;14973
14974;43966;128000;14974;14974
14975;43973;243150;14975;14975
14976;43971;150300;14976;14976
14977;43965;356150;14977;14977
14978;43964;285000;14978;14978
14979;43980;170000;14979;14979
14980;43991;90450;14980;14980
14981;43970;199000;14981;14981
14982;43966;158000;14982;14982
14983;43969;199100;14983;14983
14984;43958;235000;14984;14984
14985;43987;177000;14985;14985
14986;43964;138000;14986;14986
14987;43991;182000;14987;14987
14988;43966;164000;14988;14988
14989;43980;145050;14989;14989
14990;43971;321650;14990;14990
14991;43977;68800;14991;14991
14992;43977;80000;14992;14992
14993;43984;215000;14993;14993
14994;43994;125000;14994;14994
14995;43976;390000;14995;14995
14996;43990;126100;14996;14996
14997;43977;348090;14997;14997
14998;43990;248000;14998;14998
14999;43980;202000;14999;14999
15000;43991;355400;15000;15000
15001;43987;259000;15001;15001
15002;43971;112000;15002;15002
15003;43992;164000;15003;15003
15004;43993;165000;15004;15004
15005;43969;225000;15005;15005
15006;44000;160000;15006;15006
15007;43979;280650;15007;15007
15008;43991;161050;15008;15008
15009;43992;135000;15009;15009
15010;43987;200000;15010;15010
15011;43979;155100;15011;15011
15012;43979;290870;15012;15012
15013;43997;288000;15013;15013
15014;43985;221500;15014;15014
15015;43978;125000;15015;15015
15016;44000;101650;15016;15016
15017;43993;130000;15017;15017
15018;44001;143200;15018;15018
15019;43994;79050;15019;15019
15020;43977;74500;15020;15020
15021;43991;219000;15021;15021
15022;43985;189000;15022;15022
15023;43997;169325;15023;15023
15024;43997;401000;15024;15024
15025;43994;169500;15025;15025
15026;43990;256400;15026;15026
15027;44006;220000;15027;15027
15028;43998;157000;15028;15028
15029;43994;179000;15029;15029
15030;44000;130000;15030;15030
15031;44007;155000;15031;15031
15032;43985;125000;15032;15032
15033;43998;194000;15033;15033
15034;44008;76000;15034;15034
15035;44000;268100;15035;15035
15036;43987;170000;15036;15036
15037;43993;128000;15037;15037
15038;43997;63000;15038;15038
15039;43986;100000;15039;15039
15040;44007;164500;15040;15040
15041;44008;69000;15041;15041
15042;43994;55000;15042;15042
15043;43994;54000;15043;15043
15044;44007;265045;15044;15044
15045;44001;345300;15045;15045
15046;44011;285600;15046;15046
15047;44012;321500;15047;15047
15048;43990;112900;15048;15048
15049;44007;131000;15049;15049
15050;44001;151500;15050;15050
15051;44004;251500;15051;15051
15052;43977;85000;15052;15052
15053;44012;187000;15053;15053
15054;44008;164000;15054;15054
15055;44008;339000;15055;15055
15056;44011;209900;15056;15056
15057;44012;172720;15057;15057
15058;43833;167600;15058;15058
15059;43837;142040;15059;15059
15060;43845;150550;15060;15060
15061;43837;183400;15061;15061
15062;43837;170000;15062;15062
15063;43840;203000;15063;15063
15064;43847;275150;15064;15064
15065;43832;150830;15065;15065
15066;43836;325000;15066;15066
15067;43846;529550;15067;15067
15068;43850;290000;15068;15068
15069;43845;30000;15069;15069
15070;43844;243000;15070;15070
15071;43847;137900;15071;15071
15072;43846;98000;15072;15072
15073;43853;91000;15073;15073
15074;43838;45000;15074;15074
15075;43859;280000;15075;15075
15076;43844;283700;15076;15076
15077;43844;76036;15077;15077
15078;43850;144452,88;15078;15078
15079;43844;237500;15079;15079
15080;43851;141000;15080;15080
15081;43865;192500;15081;15081
15082;43845;149550;15082;15082
15083;43854;166000;15083;15083
15084;43867;533000;15084;15084
15085;43868;180000;15085;15085
15086;43864;219250;15086;15086
15087;43871;149000;15087;15087
15088;43878;347400;15088;15088
15089;43873;178000;15089;15089
15090;43872;117000;15090;15090
15091;43871;225000;15091;15091
15092;43881;284650;15092;15092
15093;43880;111000;15093;15093
15094;43882;152490;15094;15094
15095;43881;222260;15095;15095
15096;43888;144500;15096;15096
15097;43864;65000;15097;15097
15098;43873;100000;15098;15098
15099;43888;336900;15099;15099
15100;43886;270250;15100;15100
15101;43879;355000;15101;15101
15102;43889;177000;15102;15102
15103;43889;366300;15103;15103
15104;43878;193218;15104;15104
15105;43889;167050;15105;15105
15106;43889;90000;15106;15106
15107;43889;105500;15107;15107
15108;43892;69000;15108;15108
15109;43881;74000;15109;15109
15110;43906;270800;15110;15110
15111;43924;240000;15111;15111
15112;43930;82500;15112;15112
15113;43924;197375;15113;15113
15114;43945;155000;15114;15114
15115;43945;285000;15115;15115
15116;43944;176600;15116;15116
15117;43963;231800;15117;15117
15118;43966;109030;15118;15118
15119;43966;152000;15119;15119
15120;43957;305000;15120;15120
15121;43949;80000;15121;15121
15122;43951;39195;15122;15122
15123;43965;140000;15123;15123
15124;43974;140000;15124;15124
15125;43969;596600;15125;15125
15126;43969;137300;15126;15126
15127;43969;193850;15127;15127
15128;43976;137800;15128;15128
15129;43971;219500;15129;15129
15130;43965;117700;15130;15130
15131;43976;185000;15131;15131
15132;43958;139900;15132;15132
15133;43973;245000;15133;15133
15134;43971;235000;15134;15134
15135;43980;642300;15135;15135
15136;43971;158000;15136;15136
15137;43980;342000;15137;15137
15138;43980;135000;15138;15138
15139;43966;292000;15139;15139
15140;43966;177195;15140;15140
15141;43962;314000;15141;15141
15142;43971;235000;15142;15142
15143;43962;197500;15143;15143
15144;43951;260000;15144;15144
15145;43976;270145;15145;15145
15146;43976;188700;15146;15146
15147;43984;140000;15147;15147
15148;43978;66000;15148;15148
15149;43964;312000;15149;15149
15150;43971;105000;15150;15150
15151;43979;155900;15151;15151
15152;43971;224000;15152;15152
15153;43966;145000;15153;15153
15154;43987;534000;15154;15154
15155;43991;212000;15155;15155
15156;43978;188840;15156;15156
15157;43969;130000;15157;15157
15158;43992;102600;15158;15158
15159;43987;210160;15159;15159
15160;43977;368300;15160;15160
15161;43977;166200;15161;15161
15162;43987;175400;15162;15162
15163;43998;80000;15163;15163
15164;44001;250000;15164;15164
15165;43979;90750;15165;15165
15166;43992;135000;15166;15166
15167;43984;225000;15167;15167
15168;43998;227640;15168;15168
15169;44001;139000;15169;15169
15170;43991;292000;15170;15170
15171;43980;134500;15171;15171
15172;44007;158480;15172;15172
15173;44008;89000;15173;15173
15174;43998;50000;15174;15174
15175;43998;115000;15175;15175
15176;44008;321600;15176;15176
15177;44008;195000;15177;15177
15178;44001;182000;15178;15178
15179;44006;545670;15179;15179
15180;43994;205000;15180;15180
15181;43990;138000;15181;15181
15182;44001;298000;15182;15182
15183;44006;219000;15183;15183
15184;44004;149985;15184;15184
15185;43998;174020;15185;15185
15186;44006;52500;15186;15186
15187;44012;210000;15187;15187
15188;44001;72000;15188;15188
15189;44012;120000;15189;15189
15190;44008;540000;15190;15190
15191;43836;265320;15191;15191
15192;43843;566950;15192;15192
15193;43839;340055;15193;15193
15194;43840;328800;15194;15194
15195;43851;275000;15195;15195
15196;43844;138000;15196;15196
15197;43840;139000;15197;15197
15198;43839;453250;15198;15198
15199;43837;209750;15199;15199
15200;43845;224000;15200;15200
15201;43846;235600;15201;15201
15202;43847;257250;15202;15202
15203;43861;196650;15203;15203
15204;43837;90000;15204;15204
15205;43854;358890;15205;15205
15206;43861;425000;15206;15206
15207;43860;197800;15207;15207
15208;43861;200600;15208;15208
15209;43860;129000;15209;15209
15210;43873;112800;15210;15210
15211;43860;144420;15211;15211
15212;43866;320000;15212;15212
15213;43857;408623;15213;15213
15214;43874;227800;15214;15214
15215;43874;441050;15215;15215
15216;43878;160000;15216;15216
15217;43864;270300;15217;15217
15218;43865;368000;15218;15218
15219;43874;340000;15219;15219
15220;43887;736800;15220;15220
15221;43888;115000;15221;15221
15222;43882;118000;15222;15222
15223;43882;150000;15223;15223
15224;43874;80000;15224;15224
15225;43894;181130;15225;15225
15226;43882;258000;15226;15226
15227;43881;172000;15227;15227
15228;43885;207900;15228;15228
15229;43899;325000;15229;15229
15230;43882;129000;15230;15230
15231;43896;80000;15231;15231
15232;43894;187700;15232;15232
15233;43890;181855;15233;15233
15234;43893;360000;15234;15234
15235;43900;115000;15235;15235
15236;43901;325000;15236;15236
15237;43887;189100;15237;15237
15238;43889;124000;15238;15238
15239;43893;175490;15239;15239
15240;43896;219845;15240;15240
15241;43906;396650;15241;15241
15242;43894;226470;15242;15242
15243;43915;126000;15243;15243
15244;43896;215000;15244;15244
15245;43892;291300;15245;15245
15246;43889;264500;15246;15246
15247;43899;355000;15247;15247
15248;43907;148300;15248;15248
15249;43915;340000;15249;15249
15250;43920;450000;15250;15250
15251;43903;149200;15251;15251
15252;43903;463150;15252;15252
15253;43931;157800;15253;15253
15254;43928;240000;15254;15254
15255;43924;122000;15255;15255
15256;43924;182380;15256;15256
15257;43920;366300;15257;15257
15258;43910;141550;15258;15258
15259;43935;291320;15259;15259
15260;43902;96400;15260;15260
15261;43931;872850;15261;15261
15262;43930;246400;15262;15262
15263;43944;140000;15263;15263
15264;43945;379850;15264;15264
15265;43945;169820;15265;15265
15266;43929;211000;15266;15266
15267;43903;98000;15267;15267
15268;43951;385775;15268;15268
15269;43951;131165;15269;15269
15270;43958;174400;15270;15270
15271;43937;183500;15271;15271
15272;43944;319000;15272;15272
15273;43965;196000;15273;15273
15274;43965;310630;15274;15274
15275;43945;170400;15275;15275
15276;43944;76000;15276;15276
15277;43966;175000;15277;15277
15278;43962;150000;15278;15278
15279;43965;180000;15279;15279
15280;43951;244000;15280;15280
15281;43973;217000;15281;15281
15282;43970;190000;15282;15282
15283;43963;408550;15283;15283
15284;43970;209000;15284;15284
15285;43964;157520;15285;15285
15286;43955;304800;15286;15286
15287;43955;205000;15287;15287
15288;43966;214900;15288;15288
15289;43977;234000;15289;15289
15290;43964;86500;15290;15290
15291;43971;380750;15291;15291
15292;43969;103000;15292;15292
15293;43969;133600;15293;15293
15294;43970;406850;15294;15294
15295;43977;213900;15295;15295
15296;43969;324950;15296;15296
15297;43969;545810;15297;15297
15298;43964;166650;15298;15298
15299;43979;280500;15299;15299
15300;43976;377500;15300;15300
15301;43976;415000;15301;15301
15302;43980;197280;15302;15302
15303;43979;401800;15303;15303
15304;43976;204900;15304;15304
15305;43970;161200;15305;15305
15306;43973;380500;15306;15306
15307;43987;369090;15307;15307
15308;43980;440000;15308;15308
15309;43986;387600;15309;15309
15310;43984;259600;15310;15310
15311;43969;105000;15311;15311
15312;43969;276990;15312;15312
15313;43977;255000;15313;15313
15314;43987;419800;15314;15314
15315;43984;64000;15315;15315
15316;43970;280000;15316;15316
15317;43986;181820;15317;15317
15318;43971;200000;15318;15318
15319;43999;344400;15319;15319
15320;43984;203900;15320;15320
15321;43979;304900;15321;15321
15322;43987;136500;15322;15322
15323;43994;533300;15323;15323
15324;43980;187835;15324;15324
15325;43993;156100;15325;15325
15326;43984;164000;15326;15326
15327;43980;314900;15327;15327
15328;43992;345000;15328;15328
15329;43997;485000;15329;15329
15330;43998;161000;15330;15330
15331;43999;440165;15331;15331
15332;44012;148000;15332;15332
15333;43997;246770;15333;15333
15334;44001;62200;15334;15334
15335;44001;270000;15335;15335
15336;44006;153470;15336;15336
15337;43999;92000;15337;15337
15338;44012;364000;15338;15338
15339;43833;157080;15339;15339
15340;43843;82000;15340;15340
15341;43844;68000;15341;15341
15342;43846;25500;15342;15342
15343;43845;294830;15343;15343
15344;43836;99900;15344;15344
15345;43852;99800;15345;15345
15346;43847;174930;15346;15346
15347;43853;93600;15347;15347
15348;43846;279200;15348;15348
15349;43852;80300;15349;15349
15350;43838;157000;15350;15350
15351;43857;118000;15351;15351
15352;43840;246150;15352;15352
15353;43860;30000;15353;15353
15354;43851;98650;15354;15354
15355;43851;78850;15355;15355
15356;43860;103400;15356;15356
15357;43840;229892,4;15357;15357
15358;43853;138800;15358;15358
15359;43861;175000;15359;15359
15360;43852;103900;15360;15360
15361;43872;164700;15361;15361
15362;43866;124000;15362;15362
15363;43871;106910;15363;15363
15364;43867;132950;15364;15364
15365;43866;133950;15365;15365
15366;43867;250000;15366;15366
15367;43878;166500;15367;15367
15368;43880;83000;15368;15368
15369;43861;65000;15369;15369
15370;43875;233000;15370;15370
15371;43861;72500;15371;15371
15372;43865;98800;15372;15372
15373;43871;80000;15373;15373
15374;43867;135000;15374;15374
15375;43886;76000;15375;15375
15376;43882;266800;15376;15376
15377;43878;120030;15377;15377
15378;43901;98000;15378;15378
15379;43882;207950;15379;15379
15380;43899;230000;15380;15380
15381;43885;130300;15381;15381
15382;43889;127000;15382;15382
15383;43907;55000;15383;15383
15384;43902;84000;15384;15384
15385;43906;485300;15385;15385
15386;43916;146680;15386;15386
15387;43901;76100;15387;15387
15388;43915;121000;15388;15388
15389;43903;29000;15389;15389
15390;43914;191828;15390;15390
15391;43928;162000;15391;15391
15392;43944;52000;15392;15392
15393;43944;59000;15393;15393
15394;43944;81000;15394;15394
15395;43931;171100;15395;15395
15396;43945;142000;15396;15396
15397;43948;266150;15397;15397
15398;43944;158000;15398;15398
15399;43944;156000;15399;15399
15400;43958;115000;15400;15400
15401;43956;53000;15401;15401
15402;43955;77000;15402;15402
15403;43951;118000;15403;15403
15404;43963;71680;15404;15404
15405;43950;190000;15405;15405
15406;43957;167305;15406;15406
15407;43951;116190;15407;15407
15408;43966;108000;15408;15408
15409;43969;218700;15409;15409
15410;43963;128500;15410;15410
15411;43963;147000;15411;15411
15412;43951;226900;15412;15412
15413;43965;109000;15413;15413
15414;43970;188000;15414;15414
15415;43969;133100;15415;15415
15416;43974;93000;15416;15416
15417;43976;108500;15417;15417
15418;43966;134800;15418;15418
15419;43945;151200;15419;15419
15420;43937;88500;15420;15420
15421;43948;205200;15421;15421
15422;43965;245000;15422;15422
15423;43964;110600;15423;15423
15424;43980;106000;15424;15424
15425;43966;349540;15425;15425
15426;43970;107000;15426;15426
15427;43977;340000;15427;15427
15428;43970;80000;15428;15428
15429;43966;197900;15429;15429
15430;43963;90000;15430;15430
15431;43965;160750;15431;15431
15432;43980;175000;15432;15432
15433;43984;77000;15433;15433
15434;43962;120000;15434;15434
15435;43976;108040;15435;15435
15436;43977;134170;15436;15436
15437;43973;109020;15437;15437
15438;43977;141500;15438;15438
15439;43966;98880;15439;15439
15440;43976;76250;15440;15440
15441;43983;115000;15441;15441
15442;43979;128550;15442;15442
15443;43994;112500;15443;15443
15444;43980;30000;15444;15444
15445;43979;24500;15445;15445
15446;43980;91200;15446;15446
15447;43977;78100;15447;15447
15448;43979;274000;15448;15448
15449;43980;100000;15449;15449
15450;43986;192660;15450;15450
15451;44007;131000;15451;15451
15452;43991;135920;15452;15452
15453;43987;109250;15453;15453
15454;44001;60000;15454;15454
15455;44001;132240;15455;15455
15456;43987;130750;15456;15456
15457;43997;104000;15457;15457
15458;43997;96000;15458;15458
15459;43992;110000;15459;15459
15460;44008;105000;15460;15460
15461;43997;267180;15461;15461
15462;44006;103000;15462;15462
15463;43993;132000;15463;15463
15464;44005;91000;15464;15464
15465;43848;57000;15465;15465
15466;43846;37890;15466;15466
15467;43840;21000;15467;15467
15468;43869;22000;15468;15468
15469;43868;120500;15469;15469
15470;43879;76500;15470;15470
15471;43871;74000;15471;15471
15472;43875;60000;15472;15472
15473;43896;116000;15473;15473
15474;43963;21900;15474;15474
15475;43903;52000;15475;15475
15476;43964;33000;15476;15476
15477;43964;56000;15477;15477
15478;43965;22000;15478;15478
15479;44008;36000;15479;15479
15480;44011;125000;15480;15480
15481;43843;40000;15481;15481
15482;43833;118650;15482;15482
15483;43833;157000;15483;15483
15484;43855;21500;15484;15484
15485;43851;36820;15485;15485
15486;43857;46000;15486;15486
15487;43866;62500;15487;15487
15488;43864;33000;15488;15488
15489;43867;49000;15489;15489
15490;43885;50000;15490;15490
15491;43875;119053;15491;15491
15492;43865;28800;15492;15492
15493;43885;104500;15493;15493
15494;43878;105500;15494;15494
15495;43875;54000;15495;15495
15496;43879;32000;15496;15496
15497;43895;20000;15497;15497
15498;43882;94500;15498;15498
15499;43886;62500;15499;15499
15500;43892;38600;15500;15500
15501;43904;28000;15501;15501
15502;43906;99640;15502;15502
15503;43906;60000;15503;15503
15504;43931;23500;15504;15504
15505;43930;98000;15505;15505
15506;43944;38000;15506;15506
15507;43899;64000;15507;15507
15508;43998;92000;15508;15508
15509;43970;30000;15509;15509
15510;43850;60000;15510;15510
15511;43846;44000;15511;15511
15512;43951;180000;15512;15512
15513;43951;75000;15513;15513
15514;43969;83000;15514;15514
15515;43985;36000;15515;15515
15516;43987;56000;15516;15516
15517;43979;48000;15517;15517
15518;43994;82000;15518;15518
15519;43990;80800;15519;15519
15520;43985;80000;15520;15520
15521;43840;49500;15521;15521
15522;43847;121000;15522;15522
15523;43846;70000;15523;15523
15524;43859;71500;15524;15524
15525;43906;47000;15525;15525
15526;43950;106000;15526;15526
15527;43964;139000;15527;15527
15528;43949;119000;15528;15528
15529;43971;127550;15529;15529
15530;43966;48500;15530;15530
15531;43984;23000;15531;15531
15532;43980;21500;15532;15532
15533;43986;170000;15533;15533
15534;43985;87000;15534;15534
15535;43990;66000;15535;15535
15536;43985;29000;15536;15536
15537;43997;65000;15537;15537
15538;44000;50000;15538;15538
15539;43980;123500;15539;15539
15540;43987;120000;15540;15540
15541;43999;89000;15541;15541
15542;43992;26000;15542;15542
15543;44000;205000;15543;15543
15544;43992;85000;15544;15544
15545;44000;47050;15545;15545
15546;44008;30500;15546;15546
15547;43992;46500;15547;15547
