ID_Transactions;Date_mut;Val_fonc;ID_Bien
19676;26/02/2020;100000;19676
19677;09/03/2020;92000;19677
19678;05/03/2020;53500;19678
19679;27/02/2020;184000;19679
19680;06/03/2020;199100;19680
19681;10/03/2020;141130;19681
19682;13/03/2020;64300;19682
19683;12/03/2020;125800;19683
19684;02/03/2020;73000;19684
19685;05/03/2020;113000;19685
19686;30/03/2020;88800;19686
19687;11/03/2020;153150;19687
19688;17/03/2020;55000;19688
19689;19/03/2020;88200;19689
19690;10/03/2020;169300;19690
19691;27/03/2020;66000;19691
19692;03/04/2020;129500;19692
19693;10/04/2020;57500;19693
19694;07/04/2020;75200;19694
19695;06/05/2020;163500;19695
19696;22/04/2020;77000;19696
19697;30/04/2020;130000;19697
19698;30/04/2020;60000;19698
19699;19/05/2020;85000;19699
19700;11/05/2020;86000;19700
19701;25/05/2020;81900;19701
19702;14/05/2020;94500;19702
19703;20/05/2020;69100;19703
19704;28/05/2020;85000;19704
19705;22/05/2020;56000;19705
19706;29/05/2020;195000;19706
19707;22/05/2020;110305;19707
19708;24/06/2020;73500;19708
19709;19/06/2020;185620;19709
19710;18/06/2020;55000;19710
19711;26/06/2020;245950;19711
19712;16/06/2020;100725;19712
19713;15/06/2020;168500;19713
19714;26/06/2020;63550;19714
19715;29/06/2020;17000;19715
19716;29/01/2020;139000;19716
19717;16/01/2020;40000;19717
19718;14/01/2020;80000;19718
19719;31/01/2020;600000;19719
19720;28/01/2020;93000;19720
19721;21/01/2020;282000;19721
19722;11/02/2020;375500;19722
19723;31/01/2020;386000;19723
19724;10/02/2020;220749;19724
19725;25/02/2020;215000;19725
19726;21/02/2020;384050;19726
19727;07/02/2020;105000;19727
19728;13/02/2020;200000;19728
19729;11/02/2020;267500;19729
19730;27/02/2020;471429;19730
19731;14/02/2020;96000;19731
19732;19/02/2020;76000;19732
19733;27/02/2020;126500;19733
19734;21/02/2020;372000;19734
19735;06/03/2020;294650;19735
19736;27/02/2020;30000;19736
19737;27/02/2020;130000;19737
19738;21/02/2020;190000;19738
19739;05/03/2020;147000;19739
19740;11/03/2020;368300;19740
19741;27/02/2020;181460;19741
19742;06/03/2020;440000;19742
19743;24/02/2020;240000;19743
19744;24/02/2020;108000;19744
19745;13/03/2020;400000;19745
19746;17/03/2020;400000;19746
19747;14/03/2020;100000;19747
19748;11/03/2020;137000;19748
19749;13/03/2020;195000;19749
19750;05/03/2020;119000;19750
19751;24/02/2020;505000;19751
19752;06/03/2020;633000;19752
19753;21/03/2020;128000;19753
19754;23/03/2020;129000;19754
19755;06/03/2020;770000;19755
19756;27/03/2020;270000;19756
19757;25/03/2020;136500;19757
19758;06/03/2020;180500;19758
19759;04/03/2020;125000;19759
19760;12/03/2020;89500;19760
19761;13/03/2020;194672;19761
19762;20/03/2020;152000;19762
19763;24/03/2020;100000;19763
19764;17/03/2020;285000;19764
19765;19/03/2020;264000;19765
19766;16/03/2020;278410;19766
19767;01/04/2020;440000;19767
19768;03/04/2020;150000;19768
19769;11/03/2020;343000;19769
19770;21/04/2020;148000;19770
19771;22/04/2020;140000;19771
19772;02/04/2020;160000;19772
19773;06/04/2020;158500;19773
19774;27/03/2020;308000;19774
19775;29/04/2020;144000;19775
19776;14/04/2020;318000;19776
19777;27/04/2020;64000;19777
19778;13/03/2020;173500;19778
19779;07/05/2020;92500;19779
19780;29/04/2020;645000;19780
19781;14/05/2020;588000;19781
19782;24/04/2020;165000;19782
19783;14/05/2020;295500;19783
19784;12/05/2020;440000;19784
19785;13/05/2020;290000;19785
19786;18/05/2020;36000;19786
19787;14/05/2020;134900;19787
19788;20/05/2020;276000;19788
19789;19/05/2020;94000;19789
19790;19/05/2020;434800;19790
19791;18/05/2020;92100;19791
19792;20/05/2020;159600;19792
19793;12/05/2020;350000;19793
19794;29/05/2020;70000;19794
19795;15/05/2020;363510;19795
19796;27/05/2020;85000;19796
19797;29/05/2020;153000;19797
19798;20/05/2020;373200;19798
19799;19/05/2020;184000;19799
19800;26/05/2020;180000;19800
19801;15/05/2020;790000;19801
19802;15/05/2020;299420;19802
19803;20/05/2020;150000;19803
19804;25/05/2020;145150;19804
19805;27/05/2020;142000;19805
19806;19/05/2020;124500;19806
19807;20/05/2020;178493;19807
19808;28/05/2020;100000;19808
19809;02/06/2020;147000;19809
19810;10/06/2020;130000;19810
19811;25/05/2020;132900;19811
19812;05/06/2020;165000;19812
19813;10/06/2020;129000;19813
19814;04/06/2020;115000;19814
19815;25/06/2020;110000;19815
19816;22/06/2020;17000;19816
19817;18/06/2020;224000;19817
19818;08/06/2020;243750;19818
19819;09/06/2020;140000;19819
19820;26/06/2020;170000;19820
19821;25/06/2020;39000;19821
19822;19/06/2020;309750;19822
19823;30/06/2020;135000;19823
19824;19/06/2020;195000;19824
19825;31/01/2020;32000;19825
19826;17/01/2020;163000;19826
19827;03/02/2020;65000;19827
19828;07/02/2020;150000;19828
19829;17/02/2020;122000;19829
19830;15/02/2020;156750;19830
19831;25/02/2020;128385;19831
19832;02/03/2020;40000;19832
19833;18/02/2020;55000;19833
19834;11/03/2020;100000;19834
19835;12/03/2020;100000;19835
19836;06/03/2020;128000;19836
19837;24/03/2020;100000;19837
19838;26/03/2020;88000;19838
19839;15/04/2020;150000;19839
19840;04/05/2020;252000;19840
19841;20/04/2020;123000;19841
19842;28/04/2020;240000;19842
19843;15/05/2020;31300;19843
19844;14/05/2020;115000;19844
19845;13/05/2020;29100;19845
19846;14/05/2020;60040;19846
19847;12/05/2020;132500;19847
19848;07/05/2020;208800;19848
19849;30/04/2020;105000;19849
19850;14/05/2020;60000;19850
19851;27/05/2020;38000;19851
19852;28/05/2020;73500;19852
19853;28/05/2020;295000;19853
19854;18/05/2020;169000;19854
19855;04/06/2020;18000;19855
19856;26/05/2020;144000;19856
19857;26/05/2020;127000;19857
19858;06/06/2020;112000;19858
19859;04/06/2020;108000;19859
19860;29/05/2020;137000;19860
19861;28/05/2020;229000;19861
19862;05/06/2020;56000;19862
19863;28/05/2020;456000;19863
19864;04/06/2020;25000;19864
19865;25/05/2020;165000;19865
19866;08/06/2020;14000;19866
19867;29/05/2020;88000;19867
19868;11/06/2020;163500;19868
19869;19/06/2020;5000;19869
19870;17/06/2020;31000;19870
19871;15/06/2020;40000;19871
19872;23/06/2020;95000;19872
19873;29/06/2020;347350;19873
19874;02/01/2020;172850;19874
19875;09/01/2020;364100;19875
19876;06/01/2020;235200;19876
19877;07/01/2020;108600;19877
19878;16/01/2020;63500;19878
19879;14/01/2020;129500;19879
19880;15/01/2020;44500;19880
19881;22/01/2020;232080;19881
19882;09/01/2020;138000;19882
19883;21/01/2020;136150;19883
19884;07/01/2020;287000;19884
19885;20/01/2020;212000;19885
19886;23/01/2020;33360;19886
19887;20/01/2020;104500;19887
19888;28/01/2020;41000;19888
19889;20/01/2020;106600;19889
19890;17/01/2020;31000;19890
19891;13/01/2020;288000;19891
19892;16/01/2020;354000;19892
19893;20/01/2020;169500;19893
19894;14/01/2020;144500;19894
19895;17/01/2020;65100;19895
19896;17/01/2020;93000;19896
19897;17/01/2020;220000;19897
19898;13/01/2020;155000;19898
19899;16/01/2020;143500;19899
19900;28/01/2020;131500;19900
19901;09/01/2020;160000;19901
19902;16/01/2020;91000;19902
19903;13/01/2020;350000;19903
19904;27/01/2020;160000;19904
19905;07/01/2020;111500;19905
19906;21/01/2020;125950;19906
19907;29/01/2020;407000;19907
19908;24/01/2020;147800;19908
19909;16/01/2020;322950;19909
19910;27/01/2020;248650;19910
19911;28/01/2020;264730;19911
19912;07/01/2020;468000;19912
19913;03/02/2020;168833;19913
19914;27/01/2020;225000;19914
19915;13/01/2020;127200;19915
19916;23/01/2020;134400;19916
19917;03/02/2020;123000;19917
19918;30/01/2020;104000;19918
19919;28/01/2020;120000;19919
19920;31/01/2020;230800;19920
19921;04/02/2020;76800;19921
19922;09/01/2020;116000;19922
19923;04/02/2020;114050;19923
19924;29/01/2020;54000;19924
19925;13/01/2020;242900;19925
19926;27/01/2020;126500;19926
19927;23/01/2020;170500;19927
19928;30/01/2020;165000;19928
19929;03/02/2020;177500;19929
19930;31/01/2020;310000;19930
19931;05/02/2020;67500;19931
19932;31/01/2020;152000;19932
19933;30/01/2020;248000;19933
19934;23/01/2020;42000;19934
19935;03/02/2020;107650;19935
19936;05/02/2020;154350;19936
19937;28/01/2020;79000;19937
19938;04/02/2020;190000;19938
19939;21/01/2020;138160;19939
19940;12/02/2020;215250;19940
19941;20/01/2020;67000;19941
19942;20/01/2020;53000;19942
19943;20/01/2020;47000;19943
19944;28/01/2020;172500;19944
19945;30/01/2020;92000;19945
19946;20/01/2020;219000;19946
19947;17/01/2020;246410;19947
19948;28/01/2020;43000;19948
19949;23/01/2020;324700;19949
19950;13/02/2020;73500;19950
19951;22/01/2020;137000;19951
19952;17/02/2020;225000;19952
19953;04/02/2020;190000;19953
19954;20/01/2020;415300;19954
19955;04/02/2020;141000;19955
19956;11/02/2020;218100;19956
19957;11/02/2020;71735;19957
19958;28/01/2020;147300;19958
19959;29/01/2020;393000;19959
19960;13/02/2020;40397;19960
19961;05/02/2020;197700;19961
19962;19/02/2020;118000;19962
19963;11/02/2020;71000;19963
19964;30/01/2020;57000;19964
19965;19/02/2020;179000;19965
19966;03/02/2020;144500;19966
19967;11/02/2020;173000;19967
19968;29/01/2020;85000;19968
19969;18/02/2020;88000;19969
19970;04/02/2020;59875;19970
19971;14/02/2020;74045;19971
19972;17/02/2020;270000;19972
19973;20/02/2020;210000;19973
19974;05/02/2020;156500;19974
19975;06/02/2020;69000;19975
19976;20/02/2020;95000;19976
19977;17/02/2020;146000;19977
19978;05/02/2020;81500;19978
19979;14/02/2020;247000;19979
19980;04/02/2020;465000;19980
19981;06/02/2020;219000;19981
19982;10/02/2020;133500;19982
19983;03/02/2020;63200;19983
19984;06/02/2020;164000;19984
19985;31/01/2020;77000;19985
19986;13/02/2020;369000;19986
19987;20/02/2020;140000;19987
19988;06/02/2020;84000;19988
19989;04/02/2020;630000;19989
19990;28/02/2020;448000;19990
19991;28/02/2020;306580;19991
19992;28/02/2020;90000;19992
19993;18/02/2020;162000;19993
19994;06/02/2020;131090;19994
19995;26/02/2020;90830;19995
19996;20/02/2020;259000;19996
19997;20/02/2020;166000;19997
19998;25/02/2020;116000;19998
19999;13/02/2020;400600;19999
20000;28/02/2020;246480;20000
20001;04/03/2020;226000;20001
20002;21/02/2020;181000;20002
20003;21/02/2020;133700;20003
20004;10/02/2020;245000;20004
20005;25/02/2020;146000;20005
20006;13/02/2020;55000;20006
20007;13/02/2020;265000;20007
20008;05/03/2020;56500;20008
20009;28/02/2020;75000;20009
20010;09/03/2020;198340;20010
20011;05/03/2020;117000;20011
20012;05/03/2020;206800;20012
20013;10/02/2020;250300;20013
20014;14/02/2020;297700;20014
20015;28/02/2020;125500;20015
20016;06/03/2020;146200;20016
20017;09/03/2020;171920;20017
20018;24/02/2020;360000;20018
20019;09/03/2020;158000;20019
20020;05/03/2020;375000;20020
20021;05/03/2020;72000;20021
20022;09/03/2020;143790;20022
20023;25/02/2020;223000;20023
20024;24/02/2020;142000;20024
20025;19/03/2020;260000;20025
20026;27/03/2020;295000;20026
20027;26/03/2020;281000;20027
20028;20/03/2020;112500;20028
20029;24/03/2020;80000;20029
20030;06/03/2020;185200;20030
20031;27/02/2020;272000;20031
20032;03/03/2020;236000;20032
20033;02/03/2020;151000;20033
20034;03/03/2020;301000;20034
20035;19/03/2020;99000;20035
20036;16/03/2020;92651;20036
20037;12/03/2020;293000;20037
20038;31/03/2020;559000;20038
20039;13/03/2020;61500;20039
20040;17/03/2020;98000;20040
20041;26/03/2020;106000;20041
20042;07/04/2020;65000;20042
20043;16/03/2020;269000;20043
20044;17/03/2020;147000;20044
20045;13/03/2020;204000;20045
20046;15/04/2020;90800;20046
20047;19/03/2020;228850;20047
20048;24/03/2020;147500;20048
20049;10/04/2020;175000;20049
20050;10/04/2020;221000;20050
20051;10/04/2020;410000;20051
20052;07/04/2020;80000;20052
20053;17/04/2020;400000;20053
20054;15/04/2020;124000;20054
20055;14/04/2020;120800;20055
20056;21/04/2020;262050;20056
20057;20/04/2020;87000;20057
20058;16/04/2020;114000;20058
20059;21/02/2020;130500;20059
20060;16/03/2020;243300;20060
20061;16/03/2020;141575;20061
20062;15/04/2020;63000;20062
20063;23/04/2020;185000;20063
20064;30/03/2020;194901;20064
20065;24/04/2020;124000;20065
20066;29/04/2020;129900;20066
20067;28/04/2020;98800;20067
20068;16/04/2020;245000;20068
20069;24/04/2020;119394;20069
20070;29/04/2020;300000;20070
20071;23/04/2020;174900;20071
20072;03/04/2020;160000;20072
20073;30/04/2020;205000;20073
20074;30/04/2020;55000;20074
20075;23/04/2020;151000;20075
20076;11/05/2020;165500;20076
20077;27/04/2020;205000;20077
20078;04/05/2020;110000;20078
20079;29/04/2020;132440;20079
20080;13/05/2020;124500;20080
20081;12/05/2020;168000;20081
20082;11/05/2020;123000;20082
20083;06/05/2020;87000;20083
20084;29/04/2020;133200;20084
20085;24/04/2020;349000;20085
20086;04/05/2020;148000;20086
20087;24/04/2020;184272;20087
20088;15/05/2020;66000;20088
20089;11/05/2020;145000;20089
20090;07/05/2020;126100;20090
20091;30/04/2020;91000;20091
20092;18/05/2020;85000;20092
20093;13/03/2020;87000;20093
20094;30/04/2020;117000;20094
20095;07/05/2020;48000;20095
20096;11/05/2020;196500;20096
20097;05/05/2020;246000;20097
20098;10/03/2020;145000;20098
20099;19/05/2020;307500;20099
20100;13/05/2020;148000;20100
20101;15/05/2020;223000;20101
20102;06/05/2020;58000;20102
20103;20/05/2020;207000;20103
20104;11/05/2020;63000;20104
20105;04/05/2020;120000;20105
20106;18/05/2020;272000;20106
20107;19/05/2020;314000;20107
20108;04/05/2020;185500;20108
20109;13/05/2020;150860;20109
20110;18/05/2020;147500;20110
20111;15/05/2020;270000;20111
20112;18/05/2020;86000;20112
20113;22/05/2020;195000;20113
20114;19/05/2020;124000;20114
20115;22/05/2020;175000;20115
20116;14/05/2020;798000;20116
20117;15/04/2020;70000;20117
20118;30/04/2020;82000;20118
20119;27/05/2020;183000;20119
20120;13/05/2020;15445;20120
20121;19/05/2020;91940;20121
20122;20/05/2020;201000;20122
20123;19/05/2020;81000;20123
20124;15/05/2020;88200;20124
20125;12/05/2020;130000;20125
20126;18/05/2020;220000;20126
20127;14/05/2020;225300;20127
20128;25/05/2020;228200;20128
20129;20/05/2020;240000;20129
20130;14/05/2020;290000;20130
20131;13/05/2020;217000;20131
20132;20/05/2020;106000;20132
20133;26/05/2020;595000;20133
20134;20/05/2020;171000;20134
20135;13/05/2020;127700;20135
20136;21/04/2020;117000;20136
20137;23/04/2020;72500;20137
20138;28/05/2020;59000;20138
20139;14/05/2020;192000;20139
20140;15/05/2020;340000;20140
20141;28/05/2020;149000;20141
20142;26/05/2020;142380;20142
20143;29/05/2020;157000;20143
20144;29/05/2020;141500;20144
20145;28/05/2020;284000;20145
20146;29/05/2020;213000;20146
20147;12/05/2020;358000;20147
20148;15/05/2020;93000;20148
20149;07/05/2020;210000;20149
20150;28/05/2020;115000;20150
20151;25/05/2020;135000;20151
20152;28/05/2020;118800;20152
20153;20/05/2020;136000;20153
20154;11/05/2020;179000;20154
20155;27/05/2020;147000;20155
20156;20/05/2020;171150;20156
20157;28/05/2020;330000;20157
20158;28/05/2020;101000;20158
20159;29/04/2020;187000;20159
20160;19/05/2020;140000;20160
20161;15/05/2020;128000;20161
20162;14/05/2020;128600;20162
20163;14/05/2020;130000;20163
20164;26/05/2020;40000;20164
20165;29/05/2020;92500;20165
20166;15/05/2020;17200;20166
20167;20/05/2020;52000;20167
20168;20/05/2020;124450;20168
20169;19/05/2020;142500;20169
20170;28/05/2020;235500;20170
20171;26/05/2020;104000;20171
20172;20/05/2020;158000;20172
20173;27/05/2020;332500;20173
20174;19/05/2020;345000;20174
20175;14/05/2020;61000;20175
20176;18/05/2020;190000;20176
20177;25/05/2020;208000;20177
20178;03/06/2020;115700;20178
20179;20/05/2020;165000;20179
20180;28/05/2020;68500;20180
20181;20/05/2020;76000;20181
20182;28/05/2020;307050;20182
20183;29/05/2020;64500;20183
20184;26/05/2020;46000;20184
20185;19/05/2020;102000;20185
20186;27/05/2020;347500;20186
20187;27/05/2020;113000;20187
20188;29/05/2020;160000;20188
20189;26/05/2020;109000;20189
20190;04/06/2020;74000;20190
20191;13/05/2020;136000;20191
20192;29/05/2020;263000;20192
20193;14/05/2020;153000;20193
20194;25/05/2020;250000;20194
20195;15/05/2020;139000;20195
20196;15/05/2020;162000;20196
20197;18/05/2020;133000;20197
20198;29/05/2020;94000;20198
20199;09/06/2020;208250;20199
20200;09/06/2020;232000;20200
20201;09/06/2020;128500;20201
20202;15/05/2020;230951;20202
20203;29/05/2020;111000;20203
20204;04/06/2020;138000;20204
20205;04/06/2020;186000;20205
20206;25/05/2020;70000;20206
20207;19/05/2020;102500;20207
20208;19/05/2020;179000;20208
20209;26/05/2020;270000;20209
20210;29/05/2020;314000;20210
20211;29/05/2020;92000;20211
20212;08/06/2020;161000;20212
20213;20/05/2020;157250;20213
20214;09/06/2020;180000;20214
20215;19/05/2020;230000;20215
20216;20/05/2020;131000;20216
20217;11/06/2020;375000;20217
20218;20/05/2020;175000;20218
20219;06/03/2020;23000;20219
20220;10/06/2020;29000;20220
20221;11/06/2020;199000;20221
20222;08/06/2020;83000;20222
20223;20/05/2020;143000;20223
20224;02/06/2020;215000;20224
20225;27/05/2020;387000;20225
20226;19/05/2020;542500;20226
20227;27/05/2020;68000;20227
20228;05/06/2020;175000;20228
20229;09/06/2020;155000;20229
20230;05/06/2020;203000;20230
20231;08/06/2020;162200;20231
20232;08/06/2020;233000;20232
20233;09/06/2020;89000;20233
20234;05/06/2020;51210;20234
20235;19/05/2020;366800;20235
20236;10/06/2020;122000;20236
20237;12/06/2020;65400;20237
20238;20/05/2020;107000;20238
20239;04/06/2020;108000;20239
20240;15/06/2020;146150;20240
20241;18/06/2020;145000;20241
20242;11/06/2020;98000;20242
20243;11/06/2020;160000;20243
20244;10/06/2020;138000;20244
20245;18/06/2020;215000;20245
20246;05/06/2020;155000;20246
20247;05/06/2020;278000;20247
20248;11/06/2020;110000;20248
20249;12/06/2020;65500;20249
20250;12/06/2020;68100;20250
20251;09/06/2020;205650;20251
20252;11/06/2020;126000;20252
20253;22/06/2020;121000;20253
20254;11/06/2020;455000;20254
20255;09/06/2020;77450;20255
20256;25/06/2020;130000;20256
20257;05/06/2020;46000;20257
20258;18/06/2020;215000;20258
20259;10/06/2020;91000;20259
20260;25/06/2020;200000;20260
20261;24/06/2020;159000;20261
20262;09/06/2020;204300;20262
20263;25/06/2020;142180;20263
20264;29/06/2020;75500;20264
20265;29/06/2020;167000;20265
20266;19/06/2020;98500;20266
20267;15/06/2020;156000;20267
20268;24/06/2020;105000;20268
20269;15/06/2020;535000;20269
20270;12/06/2020;105000;20270
20271;24/06/2020;410000;20271
20272;12/06/2020;112000;20272
20273;12/06/2020;55000;20273
20274;11/06/2020;305000;20274
20275;16/06/2020;155000;20275
20276;29/06/2020;66760;20276
20277;23/06/2020;424300;20277
20278;16/06/2020;100000;20278
20279;16/06/2020;332000;20279
20280;18/06/2020;85000;20280
20281;18/06/2020;289978;20281
20282;16/06/2020;56000;20282
20283;10/06/2020;141000;20283
20284;19/06/2020;134000;20284
20285;15/06/2020;220000;20285
20286;26/06/2020;234800;20286
20287;19/06/2020;96000;20287
20288;15/06/2020;127000;20288
20289;29/06/2020;269950;20289
20290;30/06/2020;96500;20290
20291;26/06/2020;140000;20291
20292;30/06/2020;95000;20292
20293;29/06/2020;93000;20293
20294;23/06/2020;65000;20294
20295;29/06/2020;165000;20295
20296;26/06/2020;65000;20296
20297;29/06/2020;262000;20297
20298;30/06/2020;114200;20298
20299;29/06/2020;153500;20299
20300;30/06/2020;52500;20300
20301;30/06/2020;75000;20301
20302;26/06/2020;45000;20302
20303;30/06/2020;80000;20303
20304;29/06/2020;201850;20304
20305;29/06/2020;154000;20305
20306;26/06/2020;250000;20306
20307;30/06/2020;140000;20307
20308;15/06/2020;77020;20308
20309;25/06/2020;124000;20309
20310;12/06/2020;69800;20310
20311;29/06/2020;248000;20311
20312;03/01/2020;300000;20312
20313;03/01/2020;150020;20313
20314;03/01/2020;99840;20314
20315;10/01/2020;85000;20315
20316;09/01/2020;490530;20316
20317;07/01/2020;132500;20317
20318;07/01/2020;423000;20318
20319;10/01/2020;157500;20319
20320;10/01/2020;304000;20320
20321;10/01/2020;186200;20321
20322;07/01/2020;200000;20322
20323;02/01/2020;224000;20323
20324;14/01/2020;61850;20324
20325;14/01/2020;95000;20325
20326;09/01/2020;136950;20326
20327;13/01/2020;368000;20327
20328;03/01/2020;305000;20328
20329;02/01/2020;367000;20329
20330;16/01/2020;202000;20330
20331;10/01/2020;252700;20331
20332;02/01/2020;120500;20332
20333;09/01/2020;200000;20333
20334;14/01/2020;82000;20334
20335;20/01/2020;317000;20335
20336;23/01/2020;225000;20336
20337;14/01/2020;197000;20337
20338;13/01/2020;176000;20338
20339;24/01/2020;157000;20339
20340;07/01/2020;70000;20340
20341;23/01/2020;420000;20341
20342;14/01/2020;281000;20342
20343;06/01/2020;148500;20343
20344;23/01/2020;193000;20344
20345;28/01/2020;142700;20345
20346;09/01/2020;81000;20346
20347;17/01/2020;237000;20347
20348;06/01/2020;372841;20348
20349;23/01/2020;195000;20349
20350;14/01/2020;211000;20350
20351;14/01/2020;125142;20351
20352;07/01/2020;371270;20352
20353;09/01/2020;81320;20353
20354;24/01/2020;139300;20354
20355;20/01/2020;90450;20355
20356;13/01/2020;77200;20356
20357;13/01/2020;245000;20357
20358;21/01/2020;84300;20358
20359;15/01/2020;309000;20359
20360;17/01/2020;259000;20360
20361;21/01/2020;348000;20361
20362;24/01/2020;206070;20362
20363;20/01/2020;91000;20363
20364;24/01/2020;109040;20364
20365;28/01/2020;219700;20365
20366;14/01/2020;338000;20366
20367;15/01/2020;157000;20367
20368;17/01/2020;258000;20368
20369;24/01/2020;101150;20369
20370;31/01/2020;565000;20370
20371;10/01/2020;205000;20371
20372;31/01/2020;389000;20372
20373;28/01/2020;476100;20373
20374;30/01/2020;217000;20374
20375;31/01/2020;348350;20375
20376;31/01/2020;159000;20376
20377;11/01/2020;135000;20377
20378;27/01/2020;119000;20378
20379;24/01/2020;102060;20379
20380;28/01/2020;146000;20380
20381;24/01/2020;42500;20381
20382;17/01/2020;649000;20382
20383;24/01/2020;154000;20383
20384;28/01/2020;58500;20384
20385;30/01/2020;457000;20385
20386;21/01/2020;63000;20386
20387;21/01/2020;235000;20387
20388;13/01/2020;270000;20388
20389;24/01/2020;135000;20389
20390;24/01/2020;277000;20390
20391;21/01/2020;140000;20391
20392;24/01/2020;282000;20392
20393;04/02/2020;229000;20393
20394;11/02/2020;183300;20394
20395;21/01/2020;117200;20395
20396;17/01/2020;208780;20396
20397;17/01/2020;125000;20397
20398;05/02/2020;174700;20398
20399;06/02/2020;120400;20399
20400;22/01/2020;131250;20400
20401;24/01/2020;155000;20401
20402;31/01/2020;93300;20402
20403;07/02/2020;77000;20403
20404;13/02/2020;143000;20404
20405;31/01/2020;272000;20405
20406;22/01/2020;615000;20406
20407;23/01/2020;76600;20407
20408;23/01/2020;63000;20408
20409;03/02/2020;740000;20409
20410;13/02/2020;316000;20410
20411;12/02/2020;139000;20411
20412;14/02/2020;170550;20412
20413;10/02/2020;214286;20413
20414;13/02/2020;162000;20414
20415;13/01/2020;80000;20415
20416;28/01/2020;140000;20416
20417;06/02/2020;197950;20417
20418;27/01/2020;45000;20418
20419;23/01/2020;151750;20419
20420;13/02/2020;152000;20420
20421;27/01/2020;64000;20421
20422;20/02/2020;247000;20422
20423;14/02/2020;121420;20423
20424;04/02/2020;173520;20424
20425;31/01/2020;76500;20425
20426;24/02/2020;52500;20426
20427;30/01/2020;400000;20427
20428;05/02/2020;176000;20428
20429;30/01/2020;112500;20429
20430;30/01/2020;88650;20430
20431;31/01/2020;142000;20431
20432;17/02/2020;343600;20432
20433;07/02/2020;124000;20433
20434;21/02/2020;320000;20434
20435;24/02/2020;154830;20435
20436;13/02/2020;166000;20436
20437;13/02/2020;131000;20437
20438;14/02/2020;137000;20438
20439;12/02/2020;180000;20439
20440;04/02/2020;284500;20440
20441;31/01/2020;186656;20441
20442;06/02/2020;258000;20442
20443;05/02/2020;204786;20443
20444;05/02/2020;288000;20444
20445;13/02/2020;128500;20445
20446;12/02/2020;140000;20446
20447;04/02/2020;414750;20447
20448;13/02/2020;235000;20448
20449;20/02/2020;213150;20449
20450;26/02/2020;210800;20450
20451;02/03/2020;111000;20451
20452;21/02/2020;199670;20452
20453;10/02/2020;159280;20453
20454;20/02/2020;242000;20454
20455;14/02/2020;131500;20455
20456;25/02/2020;125000;20456
20457;28/02/2020;218000;20457
20458;05/02/2020;112170;20458
20459;17/01/2020;540550;20459
20460;28/02/2020;282400;20460
20461;20/02/2020;457500;20461
20462;10/02/2020;190000;20462
20463;27/02/2020;93500;20463
20464;03/03/2020;253000;20464
20465;18/02/2020;118365;20465
20466;29/02/2020;260000;20466
20467;28/02/2020;257000;20467
20468;02/03/2020;264000;20468
20469;07/02/2020;88000;20469
20470;13/02/2020;175000;20470
20471;14/02/2020;141550;20471
20472;14/02/2020;66000;20472
20473;19/02/2020;177000;20473
20474;28/02/2020;272070;20474
20475;26/02/2020;112000;20475
20476;14/02/2020;138000;20476
20477;26/02/2020;32000;20477
20478;28/02/2020;380419;20478
20479;24/02/2020;433000;20479
20480;27/02/2020;477000;20480
20481;27/02/2020;123000;20481
20482;21/02/2020;334600;20482
20483;20/02/2020;75000;20483
20484;25/02/2020;103000;20484
20485;03/03/2020;229000;20485
20486;18/02/2020;85000;20486
20487;28/02/2020;274000;20487
20488;21/02/2020;118000;20488
20489;17/02/2020;72964;20489
20490;18/02/2020;210900;20490
20491;17/02/2020;174500;20491
20492;06/03/2020;194900;20492
20493;25/02/2020;156800;20493
20494;28/02/2020;403900;20494
20495;21/02/2020;85500;20495
20496;28/02/2020;255000;20496
20497;28/02/2020;197390;20497
20498;28/02/2020;178500;20498
20499;26/02/2020;207000;20499
20500;16/03/2020;181000;20500
20501;20/02/2020;126500;20501
20502;02/03/2020;250000;20502
20503;06/03/2020;39000;20503
20504;05/03/2020;635000;20504
20505;10/03/2020;255000;20505
20506;05/03/2020;224000;20506
20507;10/03/2020;133000;20507
20508;04/03/2020;235000;20508
20509;13/03/2020;342000;20509
20510;10/03/2020;449000;20510
20511;05/03/2020;120000;20511
20512;09/03/2020;169000;20512
20513;09/03/2020;129500;20513
20514;27/02/2020;97100;20514
20515;09/03/2020;286985;20515
20516;03/03/2020;217000;20516
20517;02/03/2020;180500;20517
20518;09/03/2020;92000;20518
20519;12/03/2020;132700;20519
20520;09/03/2020;515000;20520
20521;16/03/2020;155700;20521
20522;13/03/2020;333000;20522
20523;12/03/2020;96000;20523
20524;09/03/2020;156000;20524
20525;10/03/2020;230000;20525
20526;04/02/2020;280000;20526
20527;13/03/2020;122000;20527
20528;23/03/2020;112000;20528
20529;23/03/2020;153000;20529
20530;24/03/2020;488350;20530
20531;03/03/2020;205000;20531
20532;21/02/2020;147860;20532
20533;02/03/2020;274000;20533
20534;23/03/2020;258000;20534
20535;13/03/2020;82500;20535
20536;12/03/2020;113980;20536
20537;13/03/2020;128800;20537
20538;23/03/2020;172000;20538
20539;11/03/2020;105000;20539
20540;01/04/2020;142000;20540
20541;05/03/2020;249000;20541
20542;20/03/2020;153470;20542
20543;16/03/2020;179050;20543
20544;17/03/2020;278000;20544
20545;17/03/2020;207000;20545
20546;04/03/2020;170000;20546
20547;09/03/2020;63500;20547
20548;27/03/2020;125000;20548
